Filename,Width (mm),Height (mm),Width (px),Height (px),x1,y1,x2,y2
15-51-07-843.png,4.48,4.91,94,103,606,241,700,344
15-51-07-876.png,4.29,4.44,90,93,606,246,696,339
15-51-07-911.png,3.48,3.63,73,76,610,252,683,328
15-51-07-943.png,2.15,2.62,45,55,622,262,667,317
15-51-07-974.png,2.91,3.39,61,71,622,257,683,328
15-51-08-011.png,3.53,3.39,74,71,622,257,696,328
15-51-08-046.png,0.19,0.24,4,5,655,290,659,295
15-51-08-075.png,0,0,0,0,0,0,0,0
15-51-08-110.png,0,0,0,0,0,0,0,0
15-51-08-145.png,0,0,0,0,0,0,0,0
15-51-08-191.png,0,0,0,0,0,0,0,0
15-51-08-223.png,0,0,0,0,0,0,0,0
15-51-08-257.png,0,0,0,0,0,0,0,0
15-51-08-289.png,0,0,0,0,0,0,0,0
15-51-08-325.png,0,0,0,0,0,0,0,0
15-51-08-359.png,0,0,0,0,0,0,0,0
15-51-08-392.png,0,0,0,0,0,0,0,0
15-51-08-434.png,3.67,3.86,77,81,614,252,691,333
15-51-08-467.png,5.68,5.49,119,115,593,235,712,350
15-51-08-497.png,0,0,0,0,0,0,0,0
15-51-08-527.png,0,0,0,0,0,0,0,0
15-51-08-568.png,6.25,6.25,131,131,577,224,708,355
15-51-08-599.png,6.63,7.06,139,148,577,213,716,361
15-51-08-634.png,6.25,6.49,131,136,577,219,708,355
15-51-08-667.png,6.44,6.77,135,142,569,219,704,361
15-51-08-697.png,6.25,6.54,131,137,565,224,696,361
15-51-08-732.png,6.06,6.25,127,131,548,235,675,366
15-51-08-769.png,5.49,6.01,115,126,540,246,655,372
15-51-08-800.png,6.25,6.77,131,142,532,235,663,377
15-51-08-835.png,6.25,6.77,131,142,520,241,651,383
15-51-08-867.png,6.44,6.77,135,142,516,246,651,388
15-51-08-900.png,6.01,6.49,126,136,512,252,638,388
15-51-08-934.png,5.87,6.25,123,131,507,262,630,393
15-51-08-969.png,5.3,5.96,111,125,503,268,614,393
15-51-09-004.png,6.06,6.25,127,131,491,268,618,399
15-51-09-037.png,6.63,6.49,139,136,479,268,618,404
15-51-09-079.png,6.63,6.54,139,137,475,273,614,410
15-51-09-110.png,6.06,6.54,127,137,479,273,606,410
15-51-09-144.png,6.06,6.54,127,137,479,273,606,410
15-51-09-177.png,6.06,6.77,127,142,483,273,610,415
15-51-09-210.png,6.44,7.01,135,147,483,268,618,415
15-51-09-245.png,6.44,7.06,135,148,483,262,618,410
15-51-09-275.png,5.1,6.25,107,131,495,279,602,410
15-51-09-311.png,5.49,6.54,115,137,495,273,610,410
15-51-09-344.png,6.06,6.77,127,142,495,268,622,410
15-51-09-374.png,6.82,7.06,143,148,495,262,638,410
15-51-09-411.png,7.2,7.3,151,153,495,257,646,410
15-51-09-448.png,7.01,7.01,147,147,495,257,642,404
15-51-09-491.png,5.49,6.54,115,137,495,262,610,399
15-51-09-526.png,6.25,7.01,131,147,499,257,630,404
15-51-09-565.png,6.82,7.01,143,147,499,257,642,404
15-51-09-596.png,6.82,7.01,143,147,495,257,638,404
15-51-09-632.png,6.44,7.01,135,147,499,257,634,404
15-51-09-666.png,6.63,7.01,139,147,495,257,634,404
15-51-09-699.png,6.63,7.01,139,147,495,257,634,404
15-51-09-729.png,6.63,7.01,139,147,495,257,634,404
15-51-09-765.png,6.63,7.01,139,147,495,257,634,404
15-51-09-796.png,6.25,6.54,131,137,503,262,634,399
15-51-09-828.png,6.63,6.77,139,142,499,257,638,399
15-51-09-867.png,7.01,6.77,147,142,495,257,642,399
15-51-09-899.png,6.44,6.77,135,142,499,257,634,399
15-51-09-935.png,6.82,6.77,143,142,499,257,642,399
15-51-09-969.png,6.82,7.01,143,147,499,257,642,404
15-51-10-013.png,6.63,7.01,139,147,499,257,638,404
15-51-10-047.png,6.82,7.01,143,147,491,257,634,404
15-51-10-080.png,7.01,7.3,147,153,491,257,638,410
15-51-10-111.png,7.01,7.3,147,153,487,257,634,410
15-51-10-147.png,6.44,6.77,135,142,503,262,638,404
15-51-10-179.png,6.82,7.01,143,147,512,257,655,404
15-51-10-214.png,6.63,7.01,139,147,503,257,642,404
15-51-10-259.png,6.44,6.77,135,142,495,262,630,404
15-51-10-303.png,7.01,7.01,147,147,491,257,638,404
15-51-10-347.png,6.06,7.01,127,147,483,257,610,404
15-51-10-383.png,6.44,7.01,135,147,475,257,610,404
15-51-10-424.png,6.25,7.3,131,153,458,257,589,410
15-51-10-472.png,6.44,7.01,135,147,450,257,585,404
15-51-10-514.png,6.82,7.3,143,153,430,257,573,410
15-51-10-556.png,6.82,7.3,143,153,430,257,573,410
15-51-10-603.png,6.82,7.01,143,147,430,257,573,404
15-51-10-645.png,6.82,7.01,143,147,434,257,577,404
15-51-10-679.png,6.82,7.01,143,147,434,257,577,404
15-51-10-712.png,7.2,7.01,151,147,430,257,581,404
15-51-10-758.png,7.01,7.01,147,147,422,257,569,404
15-51-10-814.png,7.01,7.54,147,158,430,252,577,410
15-51-10-860.png,6.82,7.54,143,158,434,246,577,404
15-51-10-900.png,6.44,7.01,135,147,446,252,581,399
15-51-10-933.png,6.82,7.25,143,152,446,252,589,404
15-51-10-978.png,6.63,7.3,139,153,450,246,589,399
15-51-11-013.png,6.82,7.3,143,153,446,246,589,399
15-51-11-060.png,6.63,7.3,139,153,450,246,589,399
15-51-11-099.png,6.82,7.3,143,153,450,246,593,399
15-51-11-132.png,6.44,7.01,135,147,454,252,589,399
15-51-11-165.png,6.44,6.77,135,142,458,257,593,399
15-51-11-201.png,6.39,7.01,134,147,463,252,597,399
15-51-11-246.png,6.63,7.01,139,147,467,252,606,399
15-51-11-291.png,6.44,6.77,135,142,475,257,610,399
15-51-11-334.png,7.01,7.01,147,147,475,252,622,399
15-51-11-381.png,7.01,7.01,147,147,475,252,622,399
15-51-11-424.png,7.01,7.01,147,147,475,252,622,399
15-51-11-466.png,7.01,7.01,147,147,475,252,622,399
15-51-11-514.png,7.2,7.01,151,147,475,252,626,399
15-51-11-554.png,7.2,7.3,151,153,475,246,626,399
15-51-11-602.png,7.2,7.3,151,153,479,246,630,399
15-51-11-646.png,7.4,7.3,155,153,479,246,634,399
15-51-11-688.png,7.2,7.3,151,153,479,246,630,399
15-51-11-737.png,7.4,7.3,155,153,475,246,630,399
15-51-11-780.png,7.2,7.01,151,147,475,252,626,399
15-51-11-824.png,7.01,7.3,147,153,471,246,618,399
15-51-11-871.png,6.82,7.3,143,153,467,246,610,399
15-51-11-915.png,6.82,7.3,143,153,467,246,610,399
15-51-11-959.png,7.06,7.3,148,153,458,246,606,399
15-51-12-003.png,6.63,7.3,139,153,458,246,597,399
15-51-12-046.png,6.82,7.01,143,147,450,252,593,399
15-51-12-091.png,6.82,7.01,143,147,446,252,589,399
15-51-12-134.png,6.82,7.01,143,147,442,252,585,399
15-51-12-178.png,7.01,7.01,147,147,442,252,589,399
15-51-12-228.png,7.01,7.01,147,147,442,252,589,399
15-51-12-270.png,6.63,7.01,139,147,442,252,581,399
15-51-12-313.png,7.01,7.01,147,147,438,252,585,399
15-51-12-358.png,6.82,7.01,143,147,442,252,585,399
15-51-12-404.png,7.01,7.01,147,147,442,252,589,399
15-51-12-444.png,6.82,7.01,143,147,446,252,589,399
15-51-12-479.png,7.01,7.01,147,147,446,252,593,399
15-51-12-526.png,7.01,7.01,147,147,446,252,593,399
15-51-12-558.png,6.82,7.01,143,147,454,252,597,399
15-51-12-601.png,6.82,7.01,143,147,454,252,597,399
15-51-12-649.png,7.06,7.01,148,147,454,252,602,399
15-51-12-689.png,6.82,7.01,143,147,463,252,606,399
15-51-12-733.png,6.63,7.01,139,147,467,252,606,399
15-51-12-767.png,6.25,6.77,131,142,475,257,606,399
15-51-12-802.png,6.25,6.77,131,142,475,257,606,399
15-51-12-847.png,5.87,6.54,123,137,479,262,602,399
15-51-12-888.png,6.25,6.54,131,137,475,262,606,399
15-51-12-922.png,6.25,6.54,131,137,479,262,610,399
15-51-12-955.png,6.44,6.77,135,142,475,257,610,399
15-51-12-987.png,6.25,6.54,131,137,475,262,606,399
15-51-13-027.png,6.2,6.77,130,142,463,257,593,399
15-51-13-079.png,6.63,6.77,139,142,454,257,593,399
15-51-13-122.png,7.06,6.77,148,142,458,257,606,399
15-51-13-154.png,7.44,7.01,156,147,458,252,614,399
15-51-13-188.png,6.82,7.01,143,147,475,252,618,399
15-51-13-221.png,0,0,0,0,0,0,0,0
15-51-13-255.png,4.68,4.96,98,104,524,273,622,377
15-51-13-302.png,6.63,6.73,139,141,512,252,651,393
15-51-13-339.png,7.01,7.3,147,153,516,246,663,399
15-51-13-377.png,7.01,7.3,147,153,520,246,667,399
15-51-13-406.png,7.2,7.3,151,153,524,246,675,399
15-51-13-443.png,7.01,7.3,147,153,528,246,675,399
15-51-13-477.png,6.82,7.3,143,153,536,246,679,399
15-51-13-510.png,6.44,7.3,135,153,548,246,683,399
15-51-13-542.png,6.63,7.3,139,153,548,246,687,399
15-51-13-594.png,6.63,7.3,139,153,552,246,691,399
15-51-13-632.png,6.63,7.3,139,153,552,246,691,399
15-51-13-665.png,6.63,7.01,139,147,552,252,691,399
15-51-13-710.png,6.87,7.01,144,147,552,252,696,399
15-51-13-743.png,6.87,7.01,144,147,552,252,696,399
15-51-13-780.png,6.87,7.01,144,147,552,252,696,399
15-51-13-824.png,6.63,7.01,139,147,552,252,691,399
15-51-13-856.png,6.63,6.73,139,141,548,252,687,393
15-51-13-889.png,6.44,6.49,135,136,536,257,671,393
15-51-13-922.png,6.06,6.49,127,136,540,257,667,393
15-51-13-952.png,6.06,6.49,127,136,532,257,659,393
15-51-13-987.png,7.01,7.01,147,147,520,252,667,399
15-51-14-024.png,7.01,7.3,147,153,520,246,667,399
15-51-14-065.png,7.01,7.3,147,153,516,246,663,399
15-51-14-114.png,7.01,7.3,147,153,516,246,663,399
15-51-14-154.png,7.2,7.01,151,147,516,246,667,393
15-51-14-187.png,7.2,7.01,151,147,516,246,667,393
15-51-14-224.png,6.82,7.01,143,147,520,246,663,393
15-51-14-270.png,7.2,7.01,151,147,516,246,667,393
15-51-14-311.png,7.01,7.01,147,147,516,246,663,393
15-51-14-355.png,7.25,7.01,152,147,507,246,659,393
15-51-14-405.png,7.2,7.01,151,147,512,246,663,393
15-51-14-445.png,7.4,6.77,155,142,512,246,667,388
15-51-14-489.png,7.2,6.77,151,142,520,246,671,388
15-51-14-521.png,7.2,6.77,151,142,524,246,675,388
15-51-14-570.png,7.01,6.77,147,142,528,246,675,388
15-51-14-612.png,6.82,7.01,143,147,536,241,679,388
15-51-14-658.png,6.63,6.77,139,142,540,246,679,388
15-51-14-703.png,6.44,6.77,135,142,540,246,675,388
15-51-14-744.png,6.63,6.77,139,142,536,246,675,388
15-51-14-777.png,7.01,6.77,147,142,536,246,683,388
15-51-14-811.png,6.82,7.01,143,147,540,241,683,388
15-51-14-844.png,6.82,7.01,143,147,540,241,683,388
15-51-14-877.png,7.2,7.01,151,147,536,241,687,388
15-51-14-914.png,7.01,7.01,147,147,536,241,683,388
15-51-14-959.png,6.63,7.01,139,147,540,241,679,388
15-51-14-992.png,7.01,6.77,147,142,540,241,687,383
15-51-15-027.png,6.63,6.77,139,142,544,241,683,383
15-51-15-061.png,6.06,6.25,127,131,544,246,671,377
15-51-15-096.png,5.87,6.25,123,131,544,246,667,377
15-51-15-133.png,6.06,6.49,127,136,548,241,675,377
15-51-15-163.png,5.63,5.73,118,120,557,252,675,372
15-51-15-199.png,5.06,5.73,106,120,565,252,671,372
15-51-15-233.png,5.63,6.01,118,126,561,246,679,372
15-51-15-268.png,4.87,5.2,102,109,573,257,675,366
15-51-15-299.png,0,0,0,0,0,0,0,0
15-51-15-333.png,0,0,0,0,0,0,0,0
15-51-15-367.png,0,0,0,0,0,0,0,0
15-51-15-427.png,3.91,4.2,82,88,634,262,716,350
15-51-15-480.png,0,0,0,0,0,0,0,0
15-51-15-513.png,1.96,1.81,41,38,687,279,728,317
15-51-15-547.png,1.57,1.57,33,33,687,284,720,317
15-51-15-588.png,4.48,4.68,94,98,651,246,745,344
15-51-15-618.png,4.72,5.2,99,109,646,241,745,350
15-51-15-655.png,5.3,5.73,111,120,638,235,749,355
15-51-15-689.png,5.1,5.2,107,109,634,241,741,350
15-51-15-722.png,5.49,5.96,115,125,630,230,745,355
15-51-15-755.png,5.3,5.73,111,120,630,230,741,350
15-51-15-789.png,4.87,5.2,102,109,634,235,736,344
15-51-15-822.png,4.87,4.96,102,104,634,235,736,339
15-51-15-855.png,4.29,4.15,90,87,642,241,732,328
15-51-15-890.png,3.29,3.39,69,71,651,252,720,323
15-51-15-933.png,3.72,3.91,78,82,646,246,724,328
15-51-15-977.png,2.53,2.62,53,55,655,262,708,317
15-51-16-010.png,0,0,0,0,0,0,0,0
15-51-16-040.png,3.48,3.39,73,71,651,252,724,323
15-51-16-074.png,4.29,4.15,90,87,646,241,736,328
15-51-16-111.png,4.53,4.15,95,87,646,241,741,328
15-51-16-161.png,3.48,3.1,73,65,659,252,732,317
15-51-16-200.png,0,0,0,0,0,0,0,0
15-51-16-233.png,2.15,1.86,45,39,663,262,708,301
15-51-16-266.png,0,0,0,0,0,0,0,0
15-51-16-297.png,0,0,0,0,0,0,0,0
15-51-16-334.png,0,0,0,0,0,0,0,0
15-51-16-377.png,0,0,0,0,0,0,0,0
15-51-16-412.png,0,0,0,0,0,0,0,0
15-51-16-455.png,4.48,4.44,94,93,638,235,732,328
15-51-16-498.png,4.48,4.68,94,98,638,230,732,328
15-51-16-533.png,3.72,3.63,78,76,646,241,724,317
15-51-16-581.png,3.72,3.91,78,82,646,235,724,317
15-51-16-621.png,0,0,0,0,0,0,0,0
15-51-16-655.png,0,0,0,0,0,0,0,0
15-51-16-686.png,0,0,0,0,0,0,0,0
15-51-16-717.png,0,0,0,0,0,0,0,0
15-51-16-755.png,0,0,0,0,0,0,0,0
15-51-16-786.png,0,0,0,0,0,0,0,0
15-51-16-820.png,0,0,0,0,0,0,0,0
15-51-16-867.png,0,0,0,0,0,0,0,0
15-51-16-902.png,0,0,0,0,0,0,0,0
15-51-16-945.png,0,0,0,0,0,0,0,0
15-51-16-978.png,0,0,0,0,0,0,0,0
15-51-17-014.png,0,0,0,0,0,0,0,0
15-51-17-043.png,0,0,0,0,0,0,0,0
15-51-17-078.png,0,0,0,0,0,0,0,0
15-51-17-121.png,0,0,0,0,0,0,0,0
15-51-17-155.png,0,0,0,0,0,0,0,0
15-51-17-202.png,0,0,0,0,0,0,0,0
15-51-17-235.png,0,0,0,0,0,0,0,0
15-51-17-269.png,0,0,0,0,0,0,0,0
15-51-17-303.png,0,0,0,0,0,0,0,0
15-51-17-334.png,2.15,2.34,45,49,659,252,704,301
15-51-17-366.png,3.1,3.39,65,71,651,241,716,312
15-51-17-404.png,3.34,3.67,70,77,646,235,716,312
15-51-17-440.png,3.15,3.1,66,65,646,241,712,306
15-51-17-478.png,1.96,2.05,41,43,659,252,700,295
15-51-17-526.png,2.15,2.05,45,43,655,252,700,295
15-51-17-573.png,2.91,3.1,61,65,651,241,712,306
15-51-17-612.png,3.1,3.39,65,71,651,235,716,306
15-51-17-659.png,3.72,3.91,78,82,646,230,724,312
15-51-17-702.png,2.72,3.1,57,65,655,241,712,306
15-51-17-745.png,2.53,2.62,53,55,659,246,712,301
15-51-17-798.png,1.38,1.57,29,33,671,257,700,290
15-51-17-852.png,0,0,0,0,0,0,0,0
15-51-17-887.png,0,0,0,0,0,0,0,0
15-51-17-922.png,0,0,0,0,0,0,0,0
15-51-17-966.png,0,0,0,0,0,0,0,0
15-51-18-014.png,0,0,0,0,0,0,0,0
15-51-18-047.png,0,0,0,0,0,0,0,0
15-51-18-088.png,5.06,5.44,106,114,630,219,736,333
15-51-18-119.png,5.06,5.44,106,114,630,219,736,333
15-51-18-156.png,5.06,5.2,106,109,630,219,736,328
15-51-18-187.png,4.87,5.2,102,109,634,219,736,328
15-51-18-219.png,4.87,5.2,102,109,634,219,736,328
15-51-18-256.png,4.1,4.72,86,99,642,224,728,323
15-51-18-289.png,3.53,4.15,74,87,646,230,720,317
15-51-18-322.png,3.53,3.91,74,82,646,230,720,312
15-51-18-353.png,2.53,2.62,53,55,655,246,708,301
15-51-18-393.png,1.77,2.05,37,43,663,252,700,295
15-51-18-437.png,4.1,4.44,86,93,642,224,728,317
15-51-18-468.png,4.68,4.72,98,99,638,224,736,323
15-51-18-502.png,4.91,5.2,103,109,638,219,741,328
15-51-18-536.png,4.91,5.2,103,109,638,219,741,328
15-51-18-568.png,4.68,5.2,98,109,638,219,736,328
15-51-18-602.png,4.48,4.72,94,99,638,224,732,323
15-51-18-645.png,4.29,4.72,90,99,638,224,728,323
15-51-18-675.png,4.29,4.72,90,99,638,224,728,323
15-51-18-709.png,3.91,4.15,82,87,642,230,724,317
15-51-18-743.png,3.29,3.67,69,77,651,235,720,312
15-51-18-777.png,2.72,3.1,57,65,655,241,712,306
15-51-18-812.png,2.53,2.62,53,55,655,246,708,301
15-51-18-858.png,4.68,5.2,98,109,634,219,732,328
15-51-18-892.png,3.53,4.15,74,87,642,230,716,317
15-51-18-933.png,5.63,6.25,118,131,618,208,736,339
15-51-18-966.png,5.82,6.25,122,131,614,208,736,339
15-51-18-998.png,5.82,6.25,122,131,614,208,736,339
15-51-19-031.png,5.82,6.49,122,136,610,208,732,344
15-51-19-066.png,6.01,6.49,126,136,606,208,732,344
15-51-19-099.png,5.25,5.2,110,109,606,224,716,333
15-51-19-130.png,6.25,6.54,131,137,589,213,720,350
15-51-19-167.png,6.25,6.54,131,137,585,213,716,350
15-51-19-215.png,6.25,6.49,131,136,581,219,712,355
15-51-19-257.png,5.44,5.73,114,120,569,235,683,355
15-51-19-288.png,5.25,5.73,110,120,565,241,675,361
15-51-19-322.png,5.25,5.73,110,120,557,241,667,361
15-51-19-353.png,6.82,6.54,143,137,548,235,691,372
15-51-19-389.png,6.63,6.77,139,142,544,235,683,377
15-51-19-432.png,6.06,6.77,127,142,540,241,667,383
15-51-19-468.png,6.25,6.54,131,137,532,246,663,383
15-51-19-511.png,5.68,6.25,119,131,532,252,651,383
15-51-19-546.png,6.06,6.49,127,136,532,252,659,388
15-51-19-581.png,5.87,6.49,123,136,532,252,655,388
15-51-19-623.png,4.68,5.25,98,110,532,273,630,383
15-51-19-670.png,4.68,4.96,98,104,540,273,638,377
15-51-19-704.png,6.06,6.54,127,137,528,262,655,399
15-51-19-743.png,6.01,6.25,126,131,520,273,646,404
15-51-19-773.png,6.2,6.54,130,137,512,273,642,410
15-51-19-813.png,5.44,5.96,114,125,524,279,638,404
15-51-19-844.png,4.87,5.73,102,120,524,284,626,404
15-51-19-878.png,5.63,6.25,118,131,516,279,634,410
15-51-19-922.png,5.06,5.73,106,120,524,290,630,410
15-51-19-955.png,6.01,6.49,126,136,516,279,642,415
15-51-19-990.png,5.82,6.25,122,131,520,284,642,415
15-51-20-025.png,5.82,6.25,122,131,520,284,642,415
15-51-20-056.png,5.82,6.25,122,131,524,284,646,415
15-51-20-091.png,5.44,5.96,114,125,532,290,646,415
15-51-20-125.png,0,0,0,0,0,0,0,0
15-51-20-160.png,1.96,2.34,41,49,577,323,618,372
15-51-20-199.png,4.87,5.44,102,114,540,290,642,404
15-51-20-229.png,0,0,0,0,0,0,0,0
15-51-20-266.png,4.48,5.44,94,114,552,290,646,404
15-51-20-296.png,5.3,6.49,111,136,548,268,659,404
15-51-20-346.png,5.49,6.25,115,131,544,268,659,399
15-51-20-377.png,4.91,6.01,103,126,548,273,651,399
15-51-20-411.png,5.1,5.73,107,120,544,273,651,393
15-51-20-444.png,5.49,6.54,115,137,536,262,651,399
15-51-20-479.png,5.87,6.49,123,136,532,257,655,393
15-51-20-514.png,5.87,6.73,123,141,528,252,651,393
15-51-20-547.png,6.44,6.77,135,142,524,246,659,388
15-51-20-579.png,6.44,6.77,135,142,520,246,655,388
15-51-20-614.png,6.44,6.77,135,142,520,246,655,388
15-51-20-647.png,6.25,7.01,131,147,524,241,655,388
15-51-20-680.png,6.06,7.01,127,147,528,241,655,388
15-51-20-712.png,6.06,6.77,127,142,528,241,655,383
15-51-20-744.png,5.87,6.49,123,136,528,241,651,377
15-51-20-778.png,5.44,6.25,114,131,528,246,642,377
15-51-20-812.png,5.63,6.25,118,131,528,246,646,377
15-51-20-845.png,6.06,6.49,127,136,524,241,651,377
15-51-20-878.png,5.82,6.49,122,136,524,241,646,377
15-51-20-911.png,5.82,6.25,122,131,520,241,642,372
15-51-20-943.png,6.44,6.54,135,137,520,235,655,372
15-51-20-978.png,6.01,6.25,126,131,520,241,646,372
15-51-21-012.png,5.82,6.25,122,131,516,241,638,372
15-51-21-045.png,4.29,4.44,90,93,524,262,614,355
15-51-21-078.png,4.29,4.44,90,93,524,262,614,355
15-51-21-111.png,4.06,4.68,85,98,512,257,597,355
15-51-21-144.png,3.48,4.44,73,93,512,262,585,355
15-51-21-173.png,4.29,4.96,90,104,499,257,589,361
15-51-21-211.png,3.53,4.44,74,93,499,262,573,355
15-51-21-243.png,2.77,3.39,58,71,507,279,565,350
15-51-21-279.png,5.63,6.25,118,131,471,241,589,372
15-51-21-323.png,4.87,5.44,102,114,471,252,573,366
15-51-21-358.png,5.49,6.01,115,126,458,246,573,372
15-51-21-390.png,5.87,6.25,123,131,454,241,577,372
15-51-21-426.png,5.49,6.01,115,126,450,246,565,372
15-51-21-457.png,5.49,6.01,115,126,450,246,565,372
15-51-21-492.png,5.49,6.01,115,126,442,246,557,372
15-51-21-532.png,4.68,5.73,98,120,438,252,536,372
15-51-21-567.png,4.68,5.73,98,120,434,252,532,372
15-51-21-599.png,4.87,5.73,102,120,430,252,532,372
15-51-21-630.png,4.87,5.73,102,120,426,246,528,366
15-51-21-665.png,4.87,5.44,102,114,426,252,528,366
15-51-21-698.png,4.68,5.44,98,114,426,252,524,366
15-51-21-728.png,4.87,5.73,102,120,426,246,528,366
15-51-21-757.png,4.1,4.91,86,103,442,252,528,355
15-51-21-788.png,2.96,3.63,62,76,454,268,516,344
15-51-21-821.png,4.68,5.2,98,109,450,252,548,361
15-51-21-860.png,4.68,5.2,98,109,450,252,548,361
15-51-21-899.png,5.44,6.01,114,126,467,246,581,372
15-51-21-932.png,5.63,6.25,118,131,467,241,585,372
15-51-21-966.png,5.63,6.25,118,131,467,241,585,372
15-51-21-999.png,5.44,6.25,114,131,467,241,581,372
15-51-22-034.png,5.82,6.25,122,131,463,241,585,372
15-51-22-065.png,6.25,6.54,131,137,458,235,589,372
15-51-22-099.png,6.63,6.77,139,142,458,230,597,372
15-51-22-133.png,6.44,6.77,135,142,458,230,593,372
15-51-22-167.png,6.63,6.77,139,142,454,230,593,372
15-51-22-201.png,6.63,6.77,139,142,454,230,593,372
15-51-22-236.png,6.44,6.77,135,142,454,230,589,372
15-51-22-269.png,6.82,6.77,143,142,450,230,593,372
15-51-22-302.png,6.63,6.77,139,142,454,230,593,372
15-51-22-336.png,6.44,6.77,135,142,454,230,589,372
15-51-22-369.png,6.44,6.54,135,137,454,235,589,372
15-51-22-402.png,6.06,6.54,127,137,458,235,585,372
15-51-22-434.png,5.87,5.96,123,125,458,241,581,366
15-51-22-467.png,6.06,6.54,127,137,454,235,581,372
15-51-22-500.png,5.87,6.54,123,137,458,235,581,372
15-51-22-535.png,5.87,6.54,123,137,458,235,581,372
15-51-22-567.png,6.06,6.54,127,137,458,235,585,372
15-51-22-600.png,5.87,6.54,123,137,458,235,581,372
15-51-22-633.png,6.25,6.25,131,131,454,235,585,366
15-51-22-667.png,5.87,6.25,123,131,458,235,581,366
15-51-22-700.png,5.87,6.25,123,131,458,235,581,366
15-51-22-733.png,5.68,5.96,119,125,458,241,577,366
15-51-22-766.png,5.68,5.96,119,125,458,241,577,366
15-51-22-799.png,5.49,5.73,115,120,458,241,573,361
15-51-22-833.png,5.06,5.49,106,115,463,246,569,361
15-51-22-867.png,5.44,5.73,114,120,463,241,577,361
15-51-22-899.png,6.44,6.77,135,142,458,230,593,372
15-51-22-933.png,6.63,6.77,139,142,454,230,593,372
15-51-22-962.png,6.44,6.77,135,142,458,230,593,372
15-51-23-000.png,6.63,7.06,139,148,458,224,597,372
15-51-23-030.png,6.87,7.06,144,148,458,224,602,372
15-51-23-062.png,6.2,6.77,130,142,463,230,593,372
15-51-23-099.png,6.2,6.77,130,142,463,230,593,372
15-51-23-133.png,6.2,6.77,130,142,463,230,593,372
15-51-23-166.png,6.2,6.49,130,136,463,230,593,366
15-51-23-199.png,6.2,6.49,130,136,463,230,593,366
